filename,overall_entropy,entropy_text,max_section_entropy,packer_detected,section_name_anomaly,num_imports,virtual_size_discrepancy,_pack_indicators
915_gobject-query.exe,4.846213,6.054898,6.054898,0,0,54,1,1
916_gr2fonttest.exe,5.505238,6.157151,6.157151,0,0,97,1,1
4645_dsregcmd.exe,6.092826,6.21513,6.21513,0,1,360,0,1
4647_dtdump.exe,5.567807,6.142492,6.142492,0,2,105,1,1
4648_dusmtask.exe,4.204046,5.742499,5.742499,0,2,92,1,1
4650_dwm.exe,5.055143,5.911639,5.911639,0,2,184,1,1
4651_DWWIN.EXE,5.929656,6.201621,6.201621,0,2,283,1,1
4652_DXCap.exe,5.516722,6.315547,6.315547,0,2,326,1,1
248_gettext.exe,6.138549,6.162595,6.162595,0,0,99,1,1
249_git-askpass.exe,5.899659,6.179795,6.179795,0,0,54,1,1
250_git-askyesno.exe,5.041557,5.855753,5.855753,0,0,37,1,1
251_git-credential-helper-selector.exe,5.839651,6.171907,6.171907,0,0,107,1,1
254_git-receive-pack.exe,6.393867,6.241368,6.241368,0,0,410,1,1
255_git-upload-archive.exe,6.393867,6.241368,6.241368,0,0,410,1,1
256_git-upload-pack.exe,6.393867,6.241368,6.241368,0,0,410,1,1
4631_dmcertinst.exe,5.645892,6.023991,6.023991,0,2,202,1,1
4632_dmcfghost.exe,3.746277,5.448005,5.448005,0,2,104,1,1
4633_dmclient.exe,5.639517,6.086888,6.086888,0,2,149,1,1
493_ssp.exe,5.014303,5.960969,5.960969,0,1,41,0,1
494_stat.exe,6.196382,6.322325,6.322325,0,1,103,0,1
495_stdbuf.exe,6.071607,6.30384,6.30384,0,1,71,0,1
496_strace.exe,5.905852,6.243686,6.243686,0,9,116,1,1
497_stty.exe,6.053767,6.260061,6.260061,0,1,77,0,1
498_sum.exe,5.803468,6.171091,6.171091,0,1,73,0,1
499_sync.exe,5.620883,6.045302,6.045302,0,1,63,0,1
501_tac.exe,6.137256,6.189127,6.189127,0,1,96,0,1
502_tail.exe,5.928879,6.116071,6.116071,0,1,83,0,1
503_tar.exe,6.12725,6.261148,6.261148,0,1,229,0,1
504_tee.exe,5.610465,6.045289,6.045289,0,1,70,0,1
907_gi-inspect-typelib.exe,4.848509,5.833851,5.833851,0,0,60,1,1
908_gie.exe,5.976257,6.225555,6.225555,0,0,89,1,1
476_sh.exe,6.869397,6.354123,7.078051,0,1,280,0,1
477_sha1sum.exe,5.958826,6.269975,6.269975,0,1,72,0,1
4644_DsmUserTask.exe,3.837358,5.410867,5.410867,0,2,85,1,1
4676_fclip.exe,6.52199,6.470143,6.470143,0,1,234,0,1
4678_FileDialogBroker.exe,5.501442,5.856259,5.856259,0,2,134,1,1
4681_findstr.exe,3.946179,5.923123,5.923123,0,2,101,1,1
4683_fixmapi.exe,3.353744,5.054693,5.054693,0,1,76,0,1
4653_DXCpl.exe,4.631932,6.163111,6.163111,0,1,141,0,1
4655_dxgiadaptercache.exe,5.432466,6.067569,6.067569,0,2,151,1,1
4656_Dxpserver.exe,5.64458,6.136429,6.136429,0,1,304,0,1
4658_EaseOfAccessDialog.exe,5.62345,6.180066,6.180066,0,2,327,1,1
4659_easinvoker.exe,5.154209,6.054028,6.054028,0,3,155,1,1
4660_EASPolicyManagerBrokerHost.exe,4.931615,5.970256,5.970256,0,2,128,1,1
4661_edit.exe,6.521137,6.243557,7.570781,0,0,106,0,1
4662_EDPCleanup.exe,5.504471,6.067077,6.067077,0,2,175,1,1
4663_edpnotify.exe,4.904766,5.872293,5.872293,0,3,127,1,1
4664_EduPrintProv.exe,5.379398,5.940164,5.940164,0,2,186,1,1
4667_EoAExperiences.exe,5.698968,6.000263,6.000263,0,1,160,0,1
4668_esentutl.exe,6.255527,6.326353,6.326353,0,1,247,0,1
4670_eudcedit.exe,6.285798,6.152055,6.823006,0,1,561,0,1
4673_expand.exe,4.329492,6.008188,6.008188,0,2,132,1,1
478_sha224sum.exe,6.100871,6.348196,6.348196,0,1,72,0,1
479_sha256sum.exe,6.099373,6.346753,6.346753,0,1,72,0,1
480_sha384sum.exe,6.173759,6.340353,6.340353,0,1,72,0,1
481_sha512sum.exe,6.173727,6.340202,6.340202,0,1,72,0,1
482_shred.exe,5.911419,6.142406,6.142406,0,1,94,0,1
483_shuf.exe,5.881787,6.169193,6.169193,0,1,86,0,1
484_sleep.exe,5.630958,6.081604,6.081604,0,1,63,0,1
485_sort.exe,6.157681,6.275884,6.275884,0,1,132,0,1
486_split.exe,5.829039,6.065599,6.065599,0,1,87,0,1
487_ssh-add.exe,5.493362,6.166077,6.166077,0,1,302,0,1
488_ssh-agent.exe,5.41432,6.140937,6.140937,0,1,301,0,1
489_ssh-keygen.exe,5.68407,6.119863,6.119863,0,1,358,0,1
490_ssh-keyscan.exe,5.788834,6.219197,6.219197,0,1,324,0,1
460_regtool.exe,4.926386,5.809037,5.809037,0,1,57,0,1
466_rview.exe,6.275361,6.294907,6.294907,0,1,268,0,1
467_rvim.exe,6.275361,6.294907,6.294907,0,1,268,0,1
468_scp.exe,6.127267,6.041689,6.041689,0,1,187,0,1
469_sdiff.exe,5.667753,6.128735,6.128735,0,1,97,0,1
470_sed.exe,6.200981,6.196764,6.196764,0,1,134,0,1
471_seq.exe,6.162927,6.315552,6.315552,0,1,70,0,1
472_setfacl.exe,4.909454,6.056399,6.056399,0,1,39,0,1
474_sexp-conv.exe,5.498119,6.125805,6.125805,0,1,43,0,1
475_sftp.exe,6.131696,6.033148,6.033148,0,1,210,0,1
444_pinentry.exe,5.564565,6.029282,6.029282,0,1,117,0,1
445_pinky.exe,5.682373,6.043629,6.043629,0,1,78,0,1
4691_FsIso.exe,5.535341,6.326993,6.326993,0,2,81,1,1
4693_fsutil.exe,5.816589,6.108553,6.108553,0,2,222,1,1
4697_GameBarPresenceWriter.exe,5.973112,6.339718,6.339718,0,1,177,0,1
4698_GameInputSvc.exe,4.908154,5.918038,5.918038,0,2,90,1,1
4699_GamePanel.exe,6.110565,6.330953,6.330953,0,3,366,1,1
453_ps.exe,4.470483,5.750173,5.750173,0,1,46,0,1
455_ptx.exe,6.160526,6.18846,6.18846,0,1,94,0,1
456_pwd.exe,5.725307,6.075253,6.075253,0,1,69,0,1
457_readlink.exe,5.810445,6.143462,6.143462,0,1,70,0,1
458_realpath.exe,5.867423,6.196027,6.196027,0,1,71,0,1
459_rebase.exe,6.151137,6.13103,6.13103,0,1,139,0,1
429_nice.exe,5.694653,6.073995,6.073995,0,1,63,0,1
4709_hnsdiag.exe,5.687849,6.259028,6.259028,0,1,163,0,1
4712_hvc.exe,5.668992,6.203819,6.203819,0,1,154,0,1
4714_hvsievaluator.exe,6.085203,6.257386,6.257386,0,1,149,0,1
4685_fodhelper.exe,4.629487,5.788281,5.788281,0,2,105,1,1
4687_fontdrvhost.exe,6.481201,6.462548,6.462548,0,1,154,0,1
462_rm.exe,5.98404,6.159395,6.159395,0,1,84,0,1
463_rmdir.exe,6.130585,6.322345,6.322345,0,1,68,0,1
464_rnano.exe,6.311351,6.249235,6.249235,0,1,210,0,1
465_runcon.exe,5.586391,5.997696,5.997696,0,1,58,0,1
2320_MSOSREC.EXE,6.678631,6.536472,6.670064,0,1,153,0,1
2322_MSQRY32.EXE,6.63995,6.510821,6.82074,0,1,164,0,1
2323_NAMECONTROLSERVER.EXE,6.524025,6.493881,6.493881,0,1,126,0,1
2324_officeappguardwin32.exe,6.653317,6.577568,6.682129,0,1,308,0,1
4717_ie4uinit.exe,5.858519,6.191512,6.191512,0,2,391,1,1
4718_ie4ushowIE.exe,5.245127,6.096019,6.096019,0,2,224,1,1
4720_ieUnatt.exe,4.820518,6.01301,6.01301,0,1,104,0,1
4722_immersivetpmvscmgrsvr.exe,5.555765,6.072745,6.072745,0,2,177,1,1
2309_ACCICONS.EXE,3.89833,0.0,3.866305,0,0,0,0,1
2310_CLVIEW.EXE,5.874091,6.535772,6.614013,0,1,165,0,1
2311_CNFNOT32.EXE,6.279716,6.499117,6.670802,0,1,166,0,1
4706_hcsdiag.exe,5.926685,6.206656,6.206656,0,2,130,1,1
449_pr.exe,6.053688,6.214829,6.214829,0,1,86,0,1
450_printenv.exe,5.601714,6.073186,6.073186,0,1,58,0,1
451_printf.exe,6.118112,6.324973,6.324973,0,1,67,0,1
452_profiler.exe,5.118857,6.098092,6.098092,0,1,94,0,1
430_nl.exe,6.130104,6.147113,6.147113,0,1,77,0,1
431_nohup.exe,5.72075,6.096622,6.096622,0,1,66,0,1
432_nproc.exe,5.698967,6.079338,6.079338,0,1,64,0,1
433_numfmt.exe,5.963515,6.126607,6.126607,0,1,74,0,1
434_od.exe,6.187213,6.296133,6.296133,0,1,80,0,1
435_openssl.exe,6.25096,6.120876,6.578972,0,1,1704,0,1
436_p11-kit.exe,5.490083,5.97586,5.97586,0,1,131,0,1
437_passwd.exe,4.740175,5.773365,5.773365,0,1,57,0,1
438_paste.exe,5.76252,6.092669,6.092669,0,1,64,0,1
439_patch.exe,6.243788,6.279064,6.279064,0,1,137,0,1
440_pathchk.exe,5.633002,6.015136,6.015136,0,1,60,0,1
443_pinentry-w32.exe,5.564565,6.029282,6.029282,0,1,117,0,1
414_mintty.exe,5.716426,6.231147,6.231147,0,1,470,0,1
2315_misc.exe,3.617344,0.0,3.467779,0,0,0,0,1
2316_MSACCESS.EXE,6.151207,6.546881,6.596427,0,1,781,0,1
2319_MSOHTMED.EXE,6.162184,6.520757,6.569212,0,1,150,0,1
2350_WritingAssistant.exe,6.726706,6.641661,6.641661,0,1,657,0,1
2353_aimgr.exe,6.601711,6.339982,6.339982,0,1,119,0,1
2355_DW20.EXE,7.042928,6.539156,6.539156,0,0,56,0,1
2356_eqnedt32.exe,0.0,0.0,0.0,0,0,0,0,1
2359_MSOICONS.EXE,3.605934,0.0,3.474512,0,0,0,0,1
2330_OUTLOOK.EXE,6.492468,6.682434,6.682434,0,1,728,0,1
2331_PDFREFLOW.EXE,6.429387,6.375357,6.678474,0,1,360,0,1
2332_PerfBoost.exe,5.708865,6.559682,6.559682,0,1,114,0,1
2333_POWERPNT.EXE,4.169251,6.335535,6.335535,0,1,56,0,1
2334_PPTICO.EXE,5.233059,0.0,5.200595,0,0,0,0,1
2337_SDXHelper.exe,6.635735,6.539238,6.668393,0,1,170,0,1
2339_SELFCERT.EXE,6.342101,6.592391,6.648917,0,1,238,0,1
2340_SETLANG.EXE,6.053999,6.349966,6.349966,0,1,142,0,1
2341_VPREVIEW.EXE,6.644144,6.511518,6.664993,0,1,273,0,1
2342_WINPROJ.EXE,5.996559,6.656898,6.702975,0,1,2227,0,1
2343_WINWORD.EXE,4.6621,6.395413,6.395413,0,1,71,0,1
2378_osmclienticon.exe,5.671862,0.0,3.84002,0,0,0,0,1
2379_outicon.exe,4.783628,0.0,4.581177,0,0,0,0,1
2380_pj11icon.exe,3.956878,0.0,3.840331,0,0,0,0,1
2381_pptico.exe,5.233059,0.0,5.200595,0,0,0,0,1
2382_pubs.exe,4.20191,0.0,4.092073,0,0,0,0,1
2383_sscicons.exe,5.243081,0.0,3.825153,0,0,0,0,1
2384_visicon.exe,3.793525,0.0,3.743214,0,0,0,0,1
2385_wordicon.exe,4.951407,0.0,4.910745,0,0,0,0,1
2386_xlicons.exe,4.924481,0.0,4.893312,0,0,0,0,1
2387_misc.exe,3.617344,0.0,3.467779,0,0,0,0,1
2388_misc.exe,3.617344,0.0,3.467779,0,0,0,0,1
2389_misc.exe,3.617344,0.0,3.467779,0,0,0,0,1
2390_misc.exe,3.617344,0.0,3.467779,0,0,0,0,1
2344_Wordconv.exe,6.877872,6.152467,6.438032,0,1,69,0,1
2345_WORDICON.EXE,4.951407,0.0,4.910745,0,0,0,0,1
2346_XLICONS.EXE,4.924481,0.0,4.893312,0,0,0,0,1
89_jshell.exe,6.483749,6.464529,6.464529,0,1,148,0,1
74_appvcleaner.exe,6.315374,6.329834,6.329834,0,1,265,0,1
390_hostname.exe,5.646311,6.057415,6.057415,0,1,61,0,1
400_ldh.exe,5.424386,5.830525,5.912854,0,9,39,1,1
401_less.exe,6.140239,6.21347,6.21347,0,1,93,0,1
392_id.exe,5.704856,6.061921,6.061921,0,1,72,0,1
403_lesskey.exe,5.192287,5.905419,5.905419,0,1,30,0,1
80_OfficeC2RClient.exe,6.221648,6.45381,6.728391,0,3,754,1,1
79_MavInject32.exe,6.389851,6.552989,6.552989,0,1,150,0,1
77_IntegratedOffice.exe,6.410773,6.443879,6.443879,0,1,351,0,1
75_AppVShNotify.exe,6.094074,6.284189,6.284189,0,1,134,0,1
396_join.exe,5.909147,6.062574,6.062574,0,1,74,0,1
2360_MSOXMLED.EXE,3.735436,6.371607,6.371607,0,1,77,0,1
2361_OLicenseHeartbeat.exe,6.697706,6.467552,6.467552,0,1,95,0,1
2365_aimgr.exe,6.601823,6.339982,6.339982,0,1,119,0,1
2367_SmartTagInstall.exe,7.019643,5.999382,5.999382,0,0,50,0,1
2521_testhost.net452.exe,6.301074,5.652822,5.652822,0,0,0,0,1
2523_testhost.net46.exe,6.295559,5.643002,5.643002,0,0,0,0,1
5109_WinCsFlags.exe,6.37453,6.287653,6.287653,0,1,295,0,1
5108_WinBioDataModelOOBE.exe,5.157605,5.967439,5.967439,0,2,127,1,1
5107_wimserv.exe,6.250193,6.364089,6.364089,0,2,239,1,1
5103_whoami.exe,5.208904,5.944545,5.944545,0,1,127,0,1
5100_wevtutil.exe,5.971841,6.263878,6.263878,0,2,195,1,1
5098_WerFaultSecure.exe,6.408196,6.065343,7.160105,0,2,170,1,1
404_link.exe,5.603099,6.018299,6.018299,0,1,59,0,1
405_ln.exe,6.011347,6.184325,6.184325,0,1,114,0,1
406_locale.exe,4.585801,5.62667,5.62667,0,1,60,0,1
407_locate.exe,5.456868,6.192337,6.192337,0,1,106,0,1
408_logname.exe,5.567207,5.983264,5.983264,0,1,60,0,1
409_ls.exe,6.251417,6.273704,6.273704,0,1,134,0,1
410_lsattr.exe,4.359013,5.385545,5.385545,0,1,34,0,1
412_md5sum.exe,5.883712,6.243327,6.243327,0,1,72,0,1
1279_fax2ps.exe,5.284365,5.995872,5.995872,0,0,73,0,0
85_VSTOInstaller.exe,6.22701,6.344398,6.344398,0,0,91,0,0
83_TabTip.exe,6.025481,6.134469,6.134469,0,3,250,0,0
2362_opushutil.exe,6.849677,6.435722,6.435722,0,0,84,0,0
2363_ActionsServer.exe,6.765172,6.636795,6.900102,0,0,641,0,0
2364_ai.exe,6.697934,6.502964,6.735723,0,2,118,0,0
2366_RestartAgent.exe,6.560675,6.264481,6.264481,0,0,97,0,0
2369_AppSharingHookController64.exe,5.979479,6.181085,6.181085,0,2,107,0,0
2370_MSOHTMED.EXE,6.001999,6.336552,6.336552,0,2,158,0,0
2391_DDConfigCA.exe,6.562713,6.42388,6.42388,0,0,94,0,0
2347_Microsoft.Mashup.Container.Loader.exe,6.881648,6.329479,6.358312,0,0,149,0,0
2349_SKYPESERVER.EXE,6.663935,6.419689,6.744854,0,0,130,0,0
932_gv2gxl.exe,5.828998,6.159549,6.159549,0,0,115,0,0
931_gv2gml.exe,5.482926,6.060623,6.060623,0,0,78,0,0
929_gst-stats-1.0.exe,5.800855,6.037944,6.037944,0,0,132,0,0
928_gst-play-1.0.exe,5.870303,6.131959,6.131959,0,0,199,0,0
927_gst-launch-1.0.exe,5.540026,5.907666,5.907666,0,0,188,0,0
926_gst-inspect-1.0.exe,5.897605,6.010976,6.010976,0,0,223,0,0
112_Docker Desktop.exe,6.735348,6.5328,6.94459,0,7,570,0,0
956_h5unjam.exe,5.142654,5.812284,5.812284,0,0,80,0,0
955_h5stat.exe,5.235306,5.860428,5.860428,0,0,106,0,0
953_h5repack.exe,6.052408,5.963283,5.963283,0,0,225,0,0
952_h5perf_serial.exe,5.809418,6.152005,6.152005,0,0,117,0,0
951_h5mkgrp.exe,5.241394,5.799183,5.799183,0,0,73,0,0
950_h5ls.exe,5.895733,5.960023,5.960023,0,0,219,0,0
949_h5jam.exe,5.233564,5.939586,5.939586,0,0,73,0,0
948_h5import.exe,5.919932,5.865788,5.865788,0,0,133,0,0
947_h5format_convert.exe,5.190531,5.895859,5.895859,0,0,73,0,0
186_createdump.exe,6.358837,6.376098,6.376098,0,0,85,0,0
4437_cvtres.exe,6.605696,6.29578,6.362986,0,0,117,0,0
4432_aspnet_state.exe,6.711208,6.280965,6.280965,0,0,116,0,0
4430_aspnet_regiis.exe,6.577697,6.108631,6.108631,0,0,98,0,0
215_erl_call.exe,6.064494,5.703113,5.703113,0,0,130,0,0
210_heart.exe,6.422287,6.003695,6.003695,0,0,92,0,0
207_erl_call.exe,6.06459,5.703113,5.703113,0,0,130,0,0
205_erlc.exe,6.1014,5.80177,5.80177,0,0,137,0,0
221_unins001.exe,6.653968,6.460593,6.727825,0,2,583,0,0
217_nteventlog.exe,6.421111,6.056207,6.056207,0,0,97,0,0
4636_dns-sd.exe,6.240139,6.364306,6.364306,0,0,93,0,0
4634_DmNotificationBroker.exe,4.025116,5.799476,5.799476,0,2,92,0,0
4643_drvinst.exe,6.185958,6.245226,6.245226,0,2,267,0,0
4719_IESettingSync.exe,5.985043,6.104063,6.104063,0,2,305,0,0
2327_OLCFG.EXE,6.792094,6.469043,6.469043,0,0,62,0,0
2326_OfficeScrSanBroker.exe,6.712982,6.589562,6.734873,0,0,355,0,0
4458_AppLaunch.exe,5.790042,6.190685,6.190685,0,0,114,0,0
4453_vbc.exe,6.374048,6.470927,6.68947,0,0,302,0,0
4451_ServiceModelReg.exe,6.510905,6.389474,6.495118,0,0,170,0,0
4447_ngen.exe,6.536265,6.30066,6.472653,0,0,140,0,0
4446_mscorsvw.exe,6.266181,5.868584,6.578387,0,0,145,0,0
4599_CustomShellHost.exe,6.319256,6.395492,6.395492,0,3,609,0,0
4597_curl.exe,6.485422,6.362263,6.362263,0,0,239,0,0
4613_DeviceEnroller.exe,6.034255,6.174333,6.174333,0,2,327,0,0
161_dotnet-format.exe,6.438492,6.457474,6.609857,0,0,122,0,0
160_dotnet-format.exe,6.235462,6.326945,6.326945,0,0,125,0,0
158_dotnet-format.exe,6.231596,6.326945,6.326945,0,0,125,0,0
157_apphost.exe,6.084254,6.340127,6.340127,0,0,122,0,0
4627_DisplaySwitch.exe,1.638793,5.88643,6.082603,0,2,95,0,0
197_erl_call.exe,6.06459,5.703113,5.703113,0,0,130,0,0
196_erlc.exe,6.1014,5.80177,5.80177,0,0,137,0,0
187_draw.io.exe,6.748682,6.547792,6.901337,0,7,584,0,0
2685_cvtres.exe,6.598126,6.295498,6.362846,0,0,117,0,0
2684_cl.exe,5.91896,5.748161,6.609749,0,0,265,0,0
2681_vctip.exe,6.199307,6.098469,6.204717,0,0,106,0,0
2680_undname.exe,6.647903,6.044908,6.044908,0,0,57,0,0
2676_mspdbsrv.exe,6.185173,5.824105,6.669745,0,0,118,0,0
4468_cvtres.exe,6.27401,6.178014,6.178014,0,0,120,0,0
4461_aspnet_regiis.exe,6.114528,6.09629,6.09629,0,0,100,0,0
2701_vctip.exe,6.200493,6.098469,6.204717,0,0,106,0,0
2700_vcperf.exe,6.429606,6.476197,6.51379,0,0,143,0,0
2699_undname.exe,6.647903,6.044908,6.044908,0,0,57,0,0
2694_mspdbsrv.exe,6.185173,5.824105,6.669745,0,0,118,0,0
2693_mspdbcmf.exe,6.517726,6.440426,6.581996,0,0,117,0,0
2692_ml.exe,6.052794,5.894655,6.562345,0,0,135,0,0
4548_certutil.exe,6.167084,6.368309,6.368309,0,2,747,0,0
4589_CredentialEnrollmentManager.exe,6.136883,6.082563,6.082563,0,2,288,0,0
4583_conhost.exe,6.32057,6.313971,6.313971,0,2,264,0,0
2673_llvm-symbolizer.exe,5.90383,5.682735,6.10015,0,2,277,0,0
2671_lib.exe,6.688261,5.704786,5.704786,0,0,49,0,0
2670_ifc.exe,6.641829,6.514814,6.514814,0,0,72,0,0
2669_editbin.exe,6.695851,5.716711,5.716711,0,0,49,0,0
2668_dumpbin.exe,6.691989,5.717255,5.717255,0,0,49,0,0
2667_cvtres.exe,6.598126,6.295498,6.362846,0,0,117,0,0
2666_cl.exe,5.920844,5.749927,6.592382,0,0,265,0,0
2660_pgocvt.exe,5.610489,5.995995,5.995995,0,0,121,0,0
4484_vbc.exe,6.296172,6.364541,6.364541,0,0,301,0,0
4478_ngen.exe,6.075078,6.263982,6.263982,0,0,143,0,0
4477_mscorsvw.exe,5.94214,6.232937,6.232937,0,0,146,0,0
2691_llvm-symbolizer.exe,5.972307,5.707462,6.209832,0,2,275,0,0
2689_lib.exe,6.691361,5.704786,5.704786,0,0,49,0,0
2688_ifc.exe,6.641829,6.514814,6.514814,0,0,72,0,0
2687_editbin.exe,6.686702,5.716711,5.716711,0,0,49,0,0
2686_dumpbin.exe,6.69247,5.717255,5.717255,0,0,49,0,0
2638_mspdbsrv.exe,5.937033,5.942219,5.942219,0,0,120,0,0
2636_ml64.exe,5.276157,6.59901,6.59901,0,0,137,0,0
2635_llvm-symbolizer.exe,5.90383,5.682735,6.10015,0,2,277,0,0
2634_link.exe,6.445267,6.51864,6.51864,0,0,395,0,0
2630_cvtres.exe,6.269785,6.17771,6.17771,0,0,120,0,0
2629_cl.exe,5.607947,6.270526,6.270526,0,0,269,0,0
4504_appverif.exe,5.962823,6.185414,6.185414,0,0,153,0,0
2658_mspdbsrv.exe,5.937033,5.942219,5.942219,0,0,120,0,0
2656_ml.exe,5.404067,6.615885,6.615885,0,0,138,0,0
2655_llvm-symbolizer.exe,5.972307,5.707462,6.209832,0,2,275,0,0
2654_link.exe,6.44525,6.51864,6.51864,0,0,395,0,0
2650_cvtres.exe,6.269785,6.17771,6.17771,0,0,120,0,0
2649_cl.exe,5.606108,6.273467,6.273467,0,0,269,0,0
2644_vcperf.exe,6.254017,6.277821,6.277821,0,0,146,0,0
2675_mspdbcmf.exe,6.517726,6.440426,6.581996,0,0,117,0,0
2674_ml64.exe,5.956225,5.799243,6.509635,0,0,134,0,0
3952_wininst-6.0.exe,5.926796,6.452257,6.791394,0,0,146,0,0
3949_wininst-10.0.exe,6.711983,6.576595,6.750361,0,0,161,0,0
3948_wininst-10.0-amd64.exe,6.556449,6.466739,6.466739,0,0,161,0,0
3947_gui.exe,5.813215,6.308064,6.308064,0,0,61,0,0
3944_gui-32.exe,5.813215,6.308064,6.308064,0,0,61,0,0
3943_cli.exe,5.815098,6.31165,6.31165,0,0,61,0,0
4514_AuthHost.exe,5.609048,6.022071,6.022071,0,3,113,0,0
4003_xzdec.exe,6.437748,5.970045,5.970045,0,0,64,0,0
4000_lzmadec.exe,6.433421,5.961192,5.961192,0,0,64,0,0
3998_winpty-agent.exe,5.80578,6.155477,6.21374,0,9,205,0,0
4006_zstd.exe,6.512166,6.459789,6.459789,0,0,133,0,0
2627_clang-tidy.exe,5.975309,6.253284,6.64404,0,0,300,0,0
2626_clang-format.exe,6.373196,6.332,6.332,0,0,191,0,0
2625_clang-tidy.exe,6.225814,6.466151,6.466151,0,0,300,0,0
2624_clang-format.exe,6.538619,6.430104,6.614782,0,0,190,0,0
2640_pgocvt.exe,5.610489,5.995995,5.995995,0,0,121,0,0
3927_windeployqt.exe,6.251602,6.359339,6.359339,0,0,186,0,0
3926_uic.exe,6.330595,6.190693,6.190693,0,0,278,0,0
4340_php-cgi.exe,5.112512,6.124086,6.124086,0,0,253,0,0
4338_phpdbg.exe,5.989854,6.113029,6.113029,0,0,293,0,0
4337_php.exe,5.463108,6.193896,6.193896,0,0,278,0,0
4336_php-win.exe,4.484781,5.928501,5.928501,0,0,187,0,0
4335_php-cgi.exe,5.117625,6.126749,6.126749,0,0,254,0,0
4333_phpdbg.exe,6.22909,6.11674,6.11674,0,0,293,0,0
4332_php.exe,5.861447,6.154706,6.154706,0,0,281,0,0
4331_php-win.exe,5.469772,5.902328,5.902328,0,0,187,0,0
4330_php-cgi.exe,5.933162,6.160967,6.160967,0,0,253,0,0
4527_bdeunlock.exe,6.694348,6.301063,7.085463,0,2,180,0,0
3956_wininst-9.0.exe,6.739988,6.608846,6.812026,0,0,164,0,0
3955_wininst-9.0-amd64.exe,6.553684,6.43771,6.550061,0,0,166,0,0
3954_wininst-8.0.exe,6.26299,6.434686,6.854886,0,0,167,0,0
3953_wininst-7.1.exe,5.708577,5.936308,6.823537,0,0,152,0,0
2103_UEMSLogCollector.exe,6.415081,6.47394,6.47394,0,0,196,0,0
2102_ToolsIQ.exe,6.535881,6.627997,6.627997,0,0,166,0,0
2100_selfserviceexe.exe,6.741245,6.637464,6.637464,0,0,437,0,0
4356_winhlp32.exe,4.911389,5.624879,5.624879,0,0,39,0,0
4355_Sysmon64.exe,5.839508,6.45127,6.45127,0,0,357,0,0
4354_Sysmon.exe,5.839508,6.45127,6.45127,0,0,357,0,0
4346_explorer.exe,6.480274,6.380875,6.380875,0,3,785,0,0
4344_hiddeninput.exe,5.341054,5.719201,5.719201,0,0,51,0,0
4343_phpdbg.exe,5.989671,6.113626,6.113626,0,0,292,0,0
4342_php.exe,5.471058,6.205459,6.205459,0,0,280,0,0
4341_php-win.exe,4.506308,5.937734,5.937734,0,0,190,0,0
3940_cli-32.exe,5.815098,6.31165,6.31165,0,0,61,0,0
3939_send2trash.exe,6.348713,6.386572,6.386572,0,0,86,0,0
3938_pysemver.exe,6.347856,6.386572,6.386572,0,0,86,0,0
3930_QtWebEngineProcess.exe,6.599094,6.548867,6.548867,0,0,300,0,0
3928_xmlpatterns.exe,6.371101,6.121075,6.121075,0,0,251,0,0
2099_SecureDCProcess.exe,6.921113,6.928995,6.928995,0,0,185,0,0
2098_secaddoncrashanalyser.exe,6.490504,6.553898,6.553898,0,0,78,0,0
2096_rapchat.exe,6.586074,6.594644,6.594644,0,0,814,0,0
2093_meaaphelper.exe,6.393734,6.463665,6.463665,0,0,182,0,0
2092_meaap.exe,6.604681,6.526554,6.526554,0,0,302,0,0
2087_drvforceupdate.exe,6.304675,6.395291,6.395291,0,0,109,0,0
2086_dpinst86.exe,5.720427,6.257966,6.257966,0,0,325,0,0
2085_dpinst64.exe,5.629351,5.924711,5.924711,0,0,355,0,0
3925_tracegen.exe,6.159875,6.394933,6.394933,0,0,144,0,0
3924_testcon.exe,6.298017,6.204778,6.204778,0,0,1704,0,0
3923_repc.exe,6.104828,6.259805,6.259805,0,0,328,0,0
3922_rcc.exe,6.237979,6.373637,6.373637,0,0,157,0,0
3921_qvkgen.exe,6.533559,6.098043,6.098043,0,0,109,0,0
3919_qtpaths.exe,6.432494,5.856589,5.856589,0,0,92,0,0
2105_usbeDevicelist.exe,6.50208,6.477427,6.477427,0,0,78,0,0
2104_uemsnotifications.exe,6.484542,6.543891,6.543891,0,0,267,0,0
2054_dcappcontrol.exe,6.606051,6.544252,6.544252,0,0,317,0,0
2053_dcannouncement.exe,6.550599,6.580886,6.580886,0,0,789,0,0
2052_dcagentupgrader.exe,6.727539,6.865091,6.865091,0,0,318,0,0
2082_dc_cad.exe,6.957272,5.567266,5.567266,0,0,53,0,0
2081_dcwolsettings.exe,6.310878,6.407758,6.407758,0,0,183,0,0
2080_dcwol.exe,6.597824,6.527278,6.527278,0,0,309,0,0
2079_dcusbsummary.exe,6.572464,6.593532,6.593532,0,0,809,0,0
2078_dcusb64.exe,6.293113,6.323371,6.455956,0,2,150,0,0
2077_dcusb32.exe,6.556934,6.599908,6.599908,0,0,149,0,0
2076_dcupload.exe,6.551389,6.585407,6.585407,0,0,731,0,0
2075_dcuninstallsw.exe,6.594507,6.601425,6.601425,0,0,829,0,0
2073_dctask64.exe,6.643256,6.733462,6.733462,0,0,173,0,0
2072_dcswmeter.exe,6.545665,6.462004,6.462004,0,0,342,0,0
2071_dcstatusutil.exe,6.613143,6.516845,6.516845,0,0,323,0,0
